,apparentTemperature,cloudCover,created_at,dewPoint,humidity,icon,location,num_tweets,precipIntensity,precipProbability,precipType,precipTypeNone,precipTypeRain,precipTypeSnow,pressure,sentiment_average,sentiment_percent_positive,temperature,time,timeHour,visibility,windBearing,windSpeed
1313,78.8,0.06,{u'$date': 1511367152000},32.14,0.18,clear-day,Phoenix,102.0,0.0,0.0,NoPrecip,True,False,False,1020.31,0.273000471864,0.779411764706,78.8,1511373600,2017-11-22 11,10.0,102,3.49
1314,54.17,0.02,{u'$date': 1511524815000},35.28,0.49,clear-night,Phoenix,37.0,0.0,0.0,NoPrecip,True,False,False,1012.97,0.135138596389,0.673986486486,54.17,1511532000,2017-11-24 07,10.0,63,2.7
1315,55.11,0.03,{u'$date': 1511521201000},35.33,0.47,clear-night,Phoenix,19.0,0.0,0.0,NoPrecip,True,False,False,1012.37,0.168050682261,0.532894736842,55.11,1511528400,2017-11-24 06,10.0,68,2.44
1316,57.36,0.02,{u'$date': 1511377243000},31.53,0.37,clear-night,Phoenix,36.0,0.0,0.0,NoPrecip,True,False,False,1017.39,0.220801767677,0.626388888889,57.36,1511341200,2017-11-22 14,10.0,65,1.4
1317,56.48,0.0,{u'$date': 1511380802000},31.38,0.38,clear-night,Phoenix,53.0,0.0,0.0,NoPrecip,True,False,False,1017.54,0.487080712788,0.901886792453,56.48,1511344800,2017-11-22 15,10.0,90,3.21
1318,55.15,0.0,{u'$date': 1511384444000},32.51,0.42,clear-night,Phoenix,38.0,0.0,0.0,NoPrecip,True,False,False,1017.83,0.289747807018,0.719407894737,55.15,1511348400,2017-11-22 16,10.0,104,2.09
1319,59.17,0.0,{u'$date': 1511506802000},37.28,0.44,clear-night,Phoenix,101.0,0.0,0.0,NoPrecip,True,False,False,1012.29,0.231525275295,0.69900990099,59.17,1511514000,2017-11-24 02,10.0,53,2.23
1320,58.39,0.01,{u'$date': 1511640199000},36.74,0.44,clear-night,Phoenix,38.0,0.0,0.0,NoPrecip,True,False,False,1013.81,0.273925438596,0.675657894737,58.39,1511604000,2017-11-25 15,10.0,86,2.01
1321,59.6,0.01,{u'$date': 1511637096000},36.77,0.42,clear-night,Phoenix,46.0,0.0,0.0,NoPrecip,True,False,False,1013.61,0.244579765042,0.665217391304,59.6,1511600400,2017-11-25 14,10.0,58,1.95
1322,56.47,0.01,{u'$date': 1511647446000},36.18,0.46,clear-night,Phoenix,45.0,0.0,0.0,NoPrecip,True,False,False,1014.39,0.288734567901,0.729166666667,56.47,1511611200,2017-11-25 17,10.0,127,1.85
1323,57.18,0.03,{u'$date': 1511643636000},36.61,0.46,clear-night,Phoenix,65.0,0.0,0.0,NoPrecip,True,False,False,1014.33,0.224409965035,0.64,57.18,1511607600,2017-11-25 16,10.0,77,1.61
1324,74.76,0.06,{u'$date': 1511625607000},36.33,0.25,clear-day,Phoenix,34.0,0.0,0.0,NoPrecip,True,False,False,1017.53,0.344247623292,0.762079831933,74.76,1511632800,2017-11-25 11,10.0,55,2.88
1325,69.89,0.03,{u'$date': 1511622018000},37.15,0.3,clear-day,Phoenix,54.0,0.0,0.0,NoPrecip,True,False,False,1017.93,0.273357855172,0.75,69.89,1511629200,2017-11-25 10,10.0,62,1.7
1326,57.76,0.01,{u'$date': 1511474434000},33.64,0.4,clear-night,Phoenix,208.0,0.0,0.0,NoPrecip,True,False,False,1017.24,0.31480033855,0.748054029304,57.76,1511438400,2017-11-23 17,10.0,31,2.27
1327,58.56,0.0,{u'$date': 1511470804000},33.13,0.38,clear-night,Phoenix,162.0,0.0,0.0,NoPrecip,True,False,False,1017.16,0.379155526829,0.756172839506,58.56,1511434800,2017-11-23 16,9.97,136,1.55
1328,60.4,0.03,{u'$date': 1511467218000},32.44,0.35,clear-night,Phoenix,207.0,0.0,0.0,NoPrecip,True,False,False,1017.33,0.311555563834,0.757850241546,60.4,1511431200,2017-11-23 15,10.0,39,2.46
1329,60.77,0.01,{u'$date': 1511463602000},31.7,0.33,clear-night,Phoenix,227.0,0.0,0.0,NoPrecip,True,False,False,1017.27,0.341612534413,0.796475770925,60.77,1511427600,2017-11-23 14,10.0,352,2.46
1330,62.33,0.0,{u'$date': 1511460009000},31.89,0.32,clear-night,Phoenix,247.0,0.0,0.0,NoPrecip,True,False,False,1017.33,0.423936828279,0.804993252362,62.33,1511424000,2017-11-23 13,10.0,339,1.88
1331,56.46,0.0,{u'$date': 1511435354000},34.13,0.43,clear-night,Phoenix,2.0,0.0,0.0,NoPrecip,True,False,False,1017.39,0.75,0.75,56.46,1511442000,2017-11-23 06,10.0,50,1.77
1332,76.01,0.06,{u'$date': 1511452802000},35.39,0.23,clear-day,Phoenix,155.0,0.0,0.0,NoPrecip,True,False,False,1017.62,0.35491645138,0.769585253456,76.01,1511460000,2017-11-23 11,10.0,205,2.42
1333,71.7,0.03,{u'$date': 1511449224000},35.27,0.26,clear-day,Phoenix,102.0,0.0,0.0,NoPrecip,True,False,False,1018.02,0.45125631548,0.789215686275,71.7,1511456400,2017-11-23 10,10.0,132,2.64
1334,55.57,0.02,{u'$date': 1511438484000},34.17,0.44,clear-night,Phoenix,8.0,0.0,0.0,NoPrecip,True,False,False,1017.88,0.617045454545,0.8125,55.57,1511445600,2017-11-23 07,10.0,59,2.11
1335,63.67,0.22,{u'$date': 1511748004000},37.19,0.37,clear-day,Phoenix,58.0,0.0,0.0,NoPrecip,True,False,False,1018.85,0.266817186645,0.715086206897,63.67,1511712000,2017-11-26 21,10.0,51,0.25
1336,55.07,0.19,{u'$date': 1511744519000},36.61,0.5,clear-day,Phoenix,43.0,0.0,0.0,NoPrecip,True,False,False,1018.52,0.169490586932,0.625581395349,55.07,1511708400,2017-11-26 20,10.0,20,0.17
1337,55.57,0.02,{u'$date': 1511481633000},34.17,0.44,clear-night,Phoenix,191.0,0.0,0.0,NoPrecip,True,False,False,1017.88,0.300402021494,0.781937172775,55.57,1511445600,2017-11-23 19,10.0,59,2.11
1338,56.46,0.0,{u'$date': 1511478002000},34.13,0.43,clear-night,Phoenix,198.0,0.0,0.0,NoPrecip,True,False,False,1017.39,0.325409559459,0.712542087542,56.46,1511442000,2017-11-23 18,10.0,50,1.77
1339,55.11,0.03,{u'$date': 1511564414000},35.33,0.47,clear-night,Phoenix,50.0,0.0,0.0,NoPrecip,True,False,False,1012.37,0.259703168591,0.668,55.11,1511528400,2017-11-24 18,10.0,68,2.44
1340,56.24,0.05,{u'$date': 1511562362000},35.6,0.46,clear-night,Phoenix,81.0,0.0,0.0,NoPrecip,True,False,False,1012.27,0.254841542631,0.718518518519,56.24,1511524800,2017-11-24 17,10.0,48,1.76
1341,59.17,0.0,{u'$date': 1511550003000},37.28,0.44,clear-night,Phoenix,134.0,0.0,0.0,NoPrecip,True,False,False,1012.29,0.247623198043,0.711940298507,59.17,1511514000,2017-11-24 14,10.0,53,2.23
1342,57.85,0.02,{u'$date': 1511553621000},36.46,0.45,clear-night,Phoenix,136.0,0.0,0.0,NoPrecip,True,False,False,1012.02,0.272803448084,0.685340073529,57.85,1511517600,2017-11-24 15,10.0,94,2.37
1343,77.39,0.02,{u'$date': 1511542814000},35.12,0.22,clear-day,Phoenix,159.0,0.0,0.0,NoPrecip,True,False,False,1012.69,0.293937789305,0.730607966457,77.39,1511550000,2017-11-24 12,10.0,140,1.74
1344,61.09,0.02,{u'$date': 1511546401000},36.85,0.4,clear-night,Phoenix,187.0,0.0,0.0,NoPrecip,True,False,False,1012.38,0.255389560008,0.708877005348,61.09,1511510400,2017-11-24 13,10.0,53,2.23
1345,69.19,0.04,{u'$date': 1511535617000},35.77,0.29,clear-day,Phoenix,132.0,0.0,0.0,NoPrecip,True,False,False,1013.6,0.286494221617,0.761363636364,69.19,1511542800,2017-11-24 10,10.0,58,2.34
1346,73.67,0.06,{u'$date': 1511539200000},35.53,0.25,clear-day,Phoenix,144.0,0.0,0.0,NoPrecip,True,False,False,1013.32,0.258270771956,0.707291666667,73.67,1511546400,2017-11-24 11,10.0,129,1.72
1347,73.89,0.11,{u'$date': 1511841622000},33.54,0.23,clear-day,Phoenix,56.0,0.0,0.0,NoPrecip,True,False,False,1010.67,0.264197137188,0.785714285714,73.89,1511805600,2017-11-27 23,10.0,141,2.33
1348,80.16,0.03,{u'$date': 1511413200000},35.73,0.2,clear-day,Phoenix,195.0,0.0,0.0,NoPrecip,True,False,False,1016.3,0.174700929989,0.651057692308,80.16,1511463600,2017-11-23 00,10.0,185,2.4
1349,62.33,0.0,{u'$date': 1511416847000},31.89,0.32,clear-night,Phoenix,36.0,0.0,0.0,NoPrecip,True,False,False,1017.33,0.315271665063,0.768988715278,62.33,1511424000,2017-11-23 01,10.0,339,1.88
1350,60.77,0.01,{u'$date': 1511420613000},31.7,0.33,clear-night,Phoenix,32.0,0.0,0.0,NoPrecip,True,False,False,1017.27,0.348781622024,0.815625,60.77,1511427600,2017-11-23 02,10.0,352,2.46
1351,60.4,0.03,{u'$date': 1511424073000},32.44,0.35,clear-night,Phoenix,26.0,0.0,0.0,NoPrecip,True,False,False,1017.33,0.418467643468,0.757692307692,60.4,1511431200,2017-11-23 03,10.0,39,2.46
1352,58.56,0.0,{u'$date': 1511428539000},33.13,0.38,clear-night,Phoenix,18.0,0.0,0.0,NoPrecip,True,False,False,1017.16,-0.0122587481962,0.347222222222,58.56,1511434800,2017-11-23 04,9.97,136,1.55
1353,57.76,0.01,{u'$date': 1511431228000},33.64,0.4,clear-night,Phoenix,14.0,0.0,0.0,NoPrecip,True,False,False,1017.24,0.321536796537,0.7,57.76,1511438400,2017-11-23 05,10.0,31,2.27
1354,61.11,0.01,{u'$date': 1511632875000},37.22,0.41,clear-night,Phoenix,32.0,0.0,0.0,NoPrecip,True,False,False,1013.38,0.324250133547,0.756076388889,61.11,1511596800,2017-11-25 13,10.0,54,2.42
1355,78.29,0.03,{u'$date': 1511629322000},36.52,0.22,clear-day,Phoenix,30.0,0.0,0.0,NoPrecip,True,False,False,1016.52,0.232259499759,0.664583333333,78.29,1511636400,2017-11-25 12,9.99,154,1.73
1356,57.25,0.03,{u'$date': 1511442349000},34.86,0.43,clear-day,Phoenix,10.0,0.0,0.0,NoPrecip,True,False,False,1018.1,0.449318181818,0.63,57.25,1511449200,2017-11-23 08,10.0,70,1.67
1357,66.06,0.03,{u'$date': 1511446181000},35.18,0.32,clear-day,Phoenix,9.0,0.0,0.0,NoPrecip,True,False,False,1018.23,0.182201646091,0.555555555556,66.06,1511452800,2017-11-23 09,10.0,62,2.06
1358,54.29,0.03,{u'$date': 1511654479000},36.09,0.5,clear-night,Phoenix,29.0,0.0,0.0,NoPrecip,True,False,False,1015.95,0.30270282878,0.672413793103,54.29,1511618400,2017-11-25 19,10.0,61,2.25
1359,55.38,0.0,{u'$date': 1511650832000},35.99,0.48,clear-night,Phoenix,48.0,0.0,0.0,NoPrecip,True,False,False,1015.04,0.37803255772,0.850694444444,55.38,1511614800,2017-11-25 18,10.0,71,2.42
1360,80.16,0.03,{u'$date': 1511456469000},35.73,0.2,clear-day,Phoenix,134.0,0.0,0.0,NoPrecip,True,False,False,1016.3,0.3818901462,0.707711442786,80.16,1511463600,2017-11-23 12,10.0,185,2.4
1361,63.67,0.22,{u'$date': 1511704809000},37.19,0.37,clear-day,Phoenix,24.0,0.0,0.0,NoPrecip,True,False,False,1018.85,0.407673085017,0.854166666667,63.67,1511712000,2017-11-26 09,10.0,51,0.25
1362,55.07,0.19,{u'$date': 1511701223000},36.61,0.5,clear-day,Phoenix,9.0,0.0,0.0,NoPrecip,True,False,False,1018.52,0.153703703704,0.611111111111,55.07,1511708400,2017-11-26 08,10.0,20,0.17
1363,56.86,0.07,{u'$date': 1511683425000},37.63,0.48,clear-night,Phoenix,26.0,0.0,0.0,NoPrecip,True,False,False,1017.28,0.0281177156177,0.582692307692,56.86,1511690400,2017-11-26 03,10.0,89,0.6
1364,58.2,0.08,{u'$date': 1511679652000},37.46,0.46,clear-night,Phoenix,32.0,0.0,0.0,NoPrecip,True,False,False,1017.17,0.0867150297619,0.568359375,58.2,1511686800,2017-11-26 02,10.0,116,0.47
1365,59.62,0.01,{u'$date': 1511676121000},37.78,0.44,clear-night,Phoenix,28.0,0.0,0.0,NoPrecip,True,False,False,1017.1,0.0584774659864,0.614285714286,59.62,1511683200,2017-11-26 01,10.0,107,0.98
1366,79.84,0.26,{u'$date': 1511672840000},35.6,0.2,partly-cloudy-day,Phoenix,32.0,0.0,0.0,NoPrecip,True,False,False,1016.72,0.260315205628,0.6625,79.84,1511722800,2017-11-26 00,10.0,154,0.39
1367,53.56,0.07,{u'$date': 1511699234000},36.06,0.51,clear-night,Phoenix,10.0,0.0,0.0,NoPrecip,True,False,False,1018.19,0.5025,0.98,53.56,1511704800,2017-11-26 07,10.0,50,0.41
1368,54.72,0.0,{u'$date': 1511694488000},35.78,0.49,clear-night,Phoenix,7.0,0.0,0.0,NoPrecip,True,False,False,1017.57,0.0101596320346,0.314285714286,54.72,1511701200,2017-11-26 06,10.0,65,0.24
1369,54.95,0.04,{u'$date': 1511690670000},36.79,0.5,clear-night,Phoenix,12.0,0.0,0.0,NoPrecip,True,False,False,1017.29,0.158333333333,0.745833333333,54.95,1511697600,2017-11-26 05,10.0,57,0.61
1370,55.62,0.06,{u'$date': 1511687216000},37.36,0.5,clear-night,Phoenix,20.0,0.0,0.0,NoPrecip,True,False,False,1017.17,0.409238095238,0.84,55.62,1511694000,2017-11-26 04,10.0,52,0.4
1371,51.59,0.09,{u'$date': 1511308805000},29.0,0.42,clear-night,Phoenix,104.0,0.0,0.0,NoPrecip,True,False,False,1017.63,0.213009015001,0.688461538462,51.59,1511272800,2017-11-21 19,10.0,19,0.57
1372,52.0,0.17,{u'$date': 1511305205000},29.01,0.41,clear-night,Phoenix,175.0,0.0,0.0,NoPrecip,True,False,False,1017.22,0.190066839311,0.721714285714,52.0,1511269200,2017-11-21 18,10.0,41,0.99
1373,71.65,0.17,{u'$date': 1511284958000},28.48,0.2,clear-day,Phoenix,4.0,0.0,0.0,NoPrecip,True,False,False,1018.36,0.4375,0.5625,71.65,1511290800,2017-11-21 12,10.0,191,1.5
1374,52.0,0.21,{u'$date': 1511303184000},29.4,0.42,clear-night,Phoenix,84.0,0.0,0.0,NoPrecip,True,False,False,1016.37,0.244255716175,0.779761904762,52.0,1511265600,2017-11-21 17,10.0,93,2.38
1375,52.3,0.12,{u'$date': 1511299141000},29.04,0.41,clear-night,Phoenix,79.0,0.0,0.0,NoPrecip,True,False,False,1016.28,0.262789335489,0.720253164557,52.3,1511262000,2017-11-21 16,10.0,22,1.41
1376,64.77,0.09,{u'$date': 1511402457000},35.01,0.33,clear-day,Phoenix,59.0,0.0,0.0,NoPrecip,True,False,False,1020.37,0.281372372331,0.728813559322,64.77,1511366400,2017-11-22 21,10.0,49,2.44
1377,56.35,0.11,{u'$date': 1511398844000},33.68,0.42,clear-day,Phoenix,51.0,0.0,0.0,NoPrecip,True,False,False,1019.74,0.0638114336644,0.487254901961,56.35,1511362800,2017-11-22 20,10.0,5,1.6
1378,78.8,0.06,{u'$date': 1511409641000},32.14,0.18,clear-day,Phoenix,147.0,0.0,0.0,NoPrecip,True,False,False,1020.31,0.196088558078,0.682993197279,78.8,1511373600,2017-11-22 23,10.0,102,3.49
1379,72.56,0.06,{u'$date': 1511406058000},34.59,0.25,clear-day,Phoenix,33.0,0.0,0.0,NoPrecip,True,False,False,1020.6,0.122333453583,0.5,72.56,1511370000,2017-11-22 22,10.0,63,3.1
1380,68.78,0.12,{u'$date': 1511838015000},33.88,0.27,clear-day,Phoenix,65.0,0.0,0.0,NoPrecip,True,False,False,1011.49,-0.02287152591,0.388846153846,68.78,1511802000,2017-11-27 22,10.0,126,2.06
1381,75.42,0.11,{u'$date': 1511755300000},36.29,0.24,clear-day,Phoenix,49.0,0.0,0.0,NoPrecip,True,False,False,1017.81,0.265677087935,0.642857142857,75.42,1511719200,2017-11-26 23,10.0,113,0.54
1382,54.7,0.09,{u'$date': 1511830957000},33.12,0.44,clear-day,Phoenix,39.0,0.0,0.0,NoPrecip,True,False,False,1012.21,0.11388419273,0.628846153846,54.7,1511794800,2017-11-27 20,10.0,50,0.44
1383,62.4,0.11,{u'$date': 1511834404000},33.67,0.34,clear-day,Phoenix,64.0,0.0,0.0,NoPrecip,True,False,False,1012.09,0.259113232868,0.6640625,62.4,1511798400,2017-11-27 21,10.0,71,0.41
1384,70.31,0.08,{u'$date': 1511751838000},36.52,0.29,clear-day,Phoenix,56.0,0.0,0.0,NoPrecip,True,False,False,1018.68,0.121876645722,0.603571428571,70.31,1511715600,2017-11-26 22,10.0,117,0.59
1385,58.2,0.08,{u'$date': 1511722801000},37.46,0.46,clear-night,Phoenix,49.0,0.0,0.0,NoPrecip,True,False,False,1017.17,0.13927884285,0.628826530612,58.2,1511686800,2017-11-26 14,10.0,116,0.47
1386,56.86,0.07,{u'$date': 1511726602000},37.63,0.48,clear-night,Phoenix,27.0,0.0,0.0,NoPrecip,True,False,False,1017.28,0.407065696649,0.822222222222,56.86,1511690400,2017-11-26 15,10.0,89,0.6
1387,55.62,0.06,{u'$date': 1511730015000},37.36,0.5,clear-night,Phoenix,47.0,0.0,0.0,NoPrecip,True,False,False,1017.17,0.380921563661,0.681914893617,55.62,1511694000,2017-11-26 16,10.0,52,0.4
1388,54.95,0.04,{u'$date': 1511733683000},36.79,0.5,clear-night,Phoenix,47.0,0.0,0.0,NoPrecip,True,False,False,1017.29,0.247608071597,0.66170212766,54.95,1511697600,2017-11-26 17,10.0,57,0.61
1389,56.27,0.0,{u'$date': 1510706498000},28.34,0.34,clear-night,Phoenix,41.0,0.0,0.0,NoPrecip,True,False,False,1015.84,0.260748644986,0.704268292683,56.27,1510668000,2017-11-14 19,10.0,41,3.03
1390,75.42,0.11,{u'$date': 1511712039000},36.29,0.24,clear-day,Phoenix,29.0,0.0,0.0,NoPrecip,True,False,False,1017.81,0.243793103448,0.568965517241,75.42,1511719200,2017-11-26 11,10.0,113,0.54
1391,79.84,0.26,{u'$date': 1511715808000},35.6,0.2,partly-cloudy-day,Phoenix,35.0,0.0,0.0,NoPrecip,True,False,False,1016.72,0.0745375695733,0.557142857143,79.84,1511722800,2017-11-26 12,10.0,154,0.39
1392,59.62,0.01,{u'$date': 1511719200000},37.78,0.44,clear-night,Phoenix,58.0,0.0,0.0,NoPrecip,True,False,False,1017.1,0.300590262228,0.790517241379,59.62,1511683200,2017-11-26 13,10.0,107,0.98
1393,54.72,0.0,{u'$date': 1511737305000},35.78,0.49,clear-night,Phoenix,32.0,0.0,0.0,NoPrecip,True,False,False,1017.57,0.288908981463,0.65,54.72,1511701200,2017-11-26 18,10.0,65,0.24
1394,53.56,0.07,{u'$date': 1511740870000},36.06,0.51,clear-night,Phoenix,58.0,0.0,0.0,NoPrecip,True,False,False,1018.19,0.204492489745,0.725862068966,53.56,1511704800,2017-11-26 19,10.0,50,0.41
1395,58.55,0.0,{u'$date': 1511805694000},35.33,0.42,clear-night,Phoenix,33.0,0.0,0.0,NoPrecip,True,False,False,1011.63,0.307706064979,0.772727272727,58.55,1511769600,2017-11-27 13,10.0,48,0.48
1396,77.43,0.13,{u'$date': 1511802100000},33.61,0.2,clear-day,Phoenix,60.0,0.0,0.0,NoPrecip,True,False,False,1009.79,0.307048160173,0.795555555556,77.43,1511809200,2017-11-27 12,10.0,171,1.38
1397,73.89,0.11,{u'$date': 1511798525000},33.54,0.23,clear-day,Phoenix,39.0,0.0,0.0,NoPrecip,True,False,False,1010.67,0.201333041958,0.570512820513,73.89,1511805600,2017-11-27 11,10.0,141,2.33
1398,68.78,0.12,{u'$date': 1511794819000},33.88,0.27,clear-day,Phoenix,38.0,0.0,0.0,NoPrecip,True,False,False,1011.49,0.460628528392,0.776315789474,68.78,1511802000,2017-11-27 10,10.0,126,2.06
1399,53.92,0.0,{u'$date': 1511820190000},32.78,0.44,clear-night,Phoenix,42.0,0.0,0.0,NoPrecip,True,False,False,1011.53,0.310291348863,0.678571428571,53.92,1511784000,2017-11-27 17,10.0,50,0.81
1400,54.56,0.0,{u'$date': 1511816470000},33.65,0.45,clear-night,Phoenix,29.0,0.0,0.0,NoPrecip,True,False,False,1011.67,0.154165547097,0.683189655172,54.56,1511780400,2017-11-27 16,10.0,19,0.32
1401,55.3,0.0,{u'$date': 1511813193000},33.9,0.44,clear-night,Phoenix,50.0,0.0,0.0,NoPrecip,True,False,False,1011.55,0.253299242424,0.75,55.3,1511776800,2017-11-27 15,10.0,352,0.21
1402,57.03,0.0,{u'$date': 1511809321000},34.56,0.43,clear-night,Phoenix,33.0,0.0,0.0,NoPrecip,True,False,False,1011.26,0.193896103896,0.662121212121,57.03,1511773200,2017-11-27 14,10.0,53,0.39
1403,70.31,0.08,{u'$date': 1511708677000},36.52,0.29,clear-day,Phoenix,28.0,0.0,0.0,NoPrecip,True,False,False,1018.68,0.361610464498,0.767857142857,70.31,1511715600,2017-11-26 10,10.0,117,0.59
1404,51.88,0.02,{u'$date': 1511827271000},32.78,0.48,clear-night,Phoenix,47.0,0.0,0.0,NoPrecip,True,False,False,1012.36,0.204690032928,0.682978723404,51.88,1511791200,2017-11-27 19,10.0,28,0.26
1405,53.23,0.02,{u'$date': 1511823600000},32.49,0.45,clear-night,Phoenix,43.0,0.0,0.0,NoPrecip,True,False,False,1011.92,0.131995201181,0.604651162791,53.23,1511787600,2017-11-27 18,10.0,72,0.25
1406,56.65,0.02,{u'$date': 1511658154000},35.84,0.46,clear-day,Phoenix,38.0,0.0,0.0,NoPrecip,True,False,False,1016.89,0.152981411863,0.6,56.65,1511622000,2017-11-25 20,10.0,80,1.62
1407,63.92,0.03,{u'$date': 1511661636000},36.71,0.36,clear-day,Phoenix,35.0,0.0,0.0,NoPrecip,True,False,False,1017.48,0.244856958518,0.662857142857,63.92,1511625600,2017-11-25 21,10.0,25,1.36
1408,69.89,0.03,{u'$date': 1511665924000},37.15,0.3,clear-day,Phoenix,33.0,0.0,0.0,NoPrecip,True,False,False,1017.93,0.14553352792,0.554545454545,69.89,1511629200,2017-11-25 22,10.0,62,1.7
1409,74.76,0.06,{u'$date': 1511668840000},36.33,0.25,clear-day,Phoenix,43.0,0.0,0.0,NoPrecip,True,False,False,1017.53,0.114320950367,0.564950166113,74.76,1511632800,2017-11-25 23,10.0,55,2.88
1410,56.82,0.07,{u'$date': 1511878488000},34.09,0.42,clear-day,Phoenix,35.0,0.0,0.0,NoPrecip,True,False,False,1015.77,0.229553571429,0.754285714286,56.82,1511884800,2017-11-28 09,10.0,62,0.61
1411,50.68,0.05,{u'$date': 1511874293000},33.12,0.51,clear-day,Phoenix,13.0,0.0,0.0,NoPrecip,True,False,False,1015.06,0.161111111111,0.730769230769,50.68,1511881200,2017-11-28 08,10.0,97,0.19
1412,60.8,0.0,{u'$date': 1511848807000},30.06,0.31,clear-night,Phoenix,37.0,0.0,0.0,NoPrecip,True,False,False,1010.78,0.170881595882,0.712653562654,60.8,1511856000,2017-11-28 01,10.0,284,2.63
1413,70.11,0.13,{u'$date': 1511845252000},33.67,0.26,clear-day,Phoenix,49.0,0.0,0.0,NoPrecip,True,False,False,1015.67,0.128846850428,0.587755102041,70.11,1511895600,2017-11-28 00,10.0,108,0.99
1414,56.47,0.05,{u'$date': 1511856002000},30.19,0.37,clear-night,Phoenix,17.0,0.0,0.0,NoPrecip,True,False,False,1011.76,0.158858543417,0.6,56.47,1511863200,2017-11-28 03,10.0,296,1.33
1415,58.42,0.04,{u'$date': 1511852627000},29.95,0.34,clear-night,Phoenix,38.0,0.0,0.0,NoPrecip,True,False,False,1011.21,0.276502715121,0.638157894737,58.42,1511859600,2017-11-28 02,10.0,282,1.15
1416,53.5,0.04,{u'$date': 1511863535000},31.32,0.43,clear-night,Phoenix,7.0,0.0,0.0,NoPrecip,True,False,False,1012.61,0.383673469388,0.678571428571,53.5,1511870400,2017-11-28 05,10.0,293,0.86
1417,54.7,0.08,{u'$date': 1511860095000},30.77,0.4,clear-night,Phoenix,25.0,0.0,0.0,NoPrecip,True,False,False,1012.08,0.18625,0.664,54.7,1511866800,2017-11-28 04,10.0,272,1.0
1418,50.47,0.05,{u'$date': 1511870414000},32.17,0.49,clear-night,Phoenix,12.0,0.0,0.0,NoPrecip,True,False,False,1014.06,0.470180976431,0.883333333333,50.47,1511877600,2017-11-28 07,10.0,49,0.31
1419,51.82,0.15,{u'$date': 1511869740000},31.76,0.46,clear-night,Phoenix,4.0,0.0,0.0,NoPrecip,True,False,False,1013.37,-0.2953125,-0.0984375,51.82,1511874000,2017-11-28 06,10.0,346,0.45
1420,48.04,0.11,{u'$date': 1511787728000},45.39,0.9,clear-day,San Francisco,15.0,0.003,0.2,rain,False,True,False,1018.9,0.276361111111,0.61619047619,48.04,1511798400,2017-11-27 08,10.0,263,0.46
1421,51.14,0.08,{u'$date': 1511791257000},46.8,0.85,clear-day,San Francisco,14.0,0.0008,0.13,rain,False,True,False,1019.85,0.185714285714,0.549107142857,51.14,1511802000,2017-11-27 09,10.0,273,1.13
1422,50.13,0.17,{u'$date': 1511773255000},47.05,0.89,rain,San Francisco,18.0,0.0444,0.86,rain,False,True,False,1014.93,0.273815786837,0.755555555556,50.13,1511784000,2017-11-27 04,7.82,293,2.98
1423,49.16,0.16,{u'$date': 1511776914000},46.06,0.89,clear-night,San Francisco,7.0,0.0172,0.65,rain,False,True,False,1015.5,0.179004329004,0.714285714286,49.16,1511787600,2017-11-27 05,9.5,298,1.58
1424,48.44,0.18,{u'$date': 1511780483000},45.3,0.89,clear-night,San Francisco,16.0,0.0046,0.23,rain,False,True,False,1016.61,0.259138257576,0.7,48.44,1511791200,2017-11-27 06,10.0,294,1.48
1425,47.67,0.14,{u'$date': 1511784502000},44.85,0.9,clear-night,San Francisco,8.0,0.0029,0.23,rain,False,True,False,1017.88,0.0126388888889,0.355555555556,47.67,1511794800,2017-11-27 07,10.0,319,0.74
1426,56.51,0.13,{u'$date': 1511759222000},45.72,0.67,clear-day,San Francisco,24.0,0.0016,0.12,rain,False,True,False,1021.08,-0.0712456597222,0.361979166667,56.51,1511812800,2017-11-27 00,10.0,314,3.78
